15,16,56,36,12,3,4,28,61,2,8,38,0,1,2,0,6,0,0,5,0,4,1,0,0,2,6,0,0,1,4,3,15,14,25,16,3,4,3,5,25,7,8,9,5,21,44,23,0,10,3,14,15,16,8,2,4,33,18,19,20,12,0,3,4,27,17,19,3,5,6,7,8,9,5,21,44,23,4,13,3,28,15,7,27,4,2,0,10,11,28,16,1
8,3,60,1,46,3,13,28,19,34,8,24,0,1,2,0,0,1,0,3,0,6,0,1,0,2,1,0,3,0,4,0,8,45,45,45,45,45,8,45,45,45,45,45,8,45,45,45,45,45,8,45,45,45,45,45,8,45,45,45,45,45,8,45,45,45,45,45,8,45,45,45,45,45,8,45,45,45,45,45,8,45,45,45,45,45,8,45,45,45,45,45,0
3,8,14,15,9,21,31,28,36,12,3,4,0,1,0,2,3,0,3,0,6,0,0,1,2,0,1,0,0,5,0,4,8,45,45,45,45,45,8,45,45,45,45,45,8,45,45,45,45,45,3,14,15,16,8,2,8,45,45,45,45,45,7,17,18,19,3,4,8,45,45,45,45,45,8,45,45,45,45,45,8,45,45,45,45,45,8,45,45,45,45,45,1
4,9,10,11,12,3,31,28,19,44,8,24,0,1,2,0,0,1,0,3,6,0,0,1,2,0,0,1,5,0,0,3,3,5,25,7,3,4,3,5,25,7,3,27,5,21,26,23,0,10,3,28,15,36,8,2,4,17,18,31,12,20,7,17,35,19,3,4,0,8,1,9,5,25,8,3,12,27,0,10,3,28,15,36,4,27,10,33,18,24,20,4,1
9,4,10,11,54,3,13,45,19,2,21,4,0,1,2,0,0,5,3,0,0,6,0,1,2,0,0,6,0,3,6,0,3,5,25,7,3,4,3,5,25,36,8,1,6,8,29,11,21,41,3,28,15,36,8,2,4,17,18,31,20,4,3,5,25,7,18,19,0,8,1,9,5,25,8,3,12,27,8,10,9,21,26,41,5,25,4,17,18,31,12,20,1
4,9,28,11,50,3,4,10,19,34,8,40,0,1,2,0,0,1,0,3,6,0,0,1,2,0,0,3,3,0,0,4,7,17,18,19,4,27,3,5,25,7,3,27,3,28,15,36,3,4,3,28,15,16,8,2,4,17,18,31,12,20,3,5,25,7,3,4,5,32,26,23,8,1,8,20,12,13,8,10,3,28,15,36,4,27,10,17,18,24,28,6,1
2,14,28,1,47,21,13,66,11,50,3,31,0,1,0,2,0,1,0,5,6,0,1,0,0,2,0,1,3,0,0,6,7,17,34,19,4,27,1,5,25,36,26,38,6,0,10,11,3,4,9,21,22,23,14,25,4,17,18,31,20,12,1,28,6,7,3,4,3,5,25,7,3,27,15,28,25,16,3,4,3,14,15,16,8,2,4,33,18,19,20,12,0
2,14,28,11,50,8,13,10,19,46,3,24,0,1,0,2,0,1,0,1,4,0,1,0,6,2,0,1,3,0,0,4,7,17,18,19,4,27,3,5,25,36,21,23,13,14,15,36,3,12,3,28,15,16,4,27,4,17,18,31,20,12,3,5,25,7,3,4,0,8,1,9,5,25,3,28,25,7,4,13,3,14,15,16,8,2,10,17,18,19,26,38,0
15,10,5,1,44,8,38,28,41,34,3,24,0,1,2,0,1,0,0,5,4,3,1,0,0,2,1,0,3,0,0,4,3,5,6,7,21,23,1,5,25,36,8,9,8,3,12,13,0,10,3,28,15,16,4,27,2,0,10,2,28,16,7,17,18,19,3,4,3,5,25,7,32,38,8,3,12,13,8,10,3,28,15,36,8,2,10,33,18,24,26,38,0
10,15,14,1,44,8,38,39,11,51,3,13,1,0,0,2,1,0,5,0,4,3,0,1,2,0,1,0,0,3,0,6,3,5,6,7,34,24,1,5,6,7,8,9,8,3,12,13,8,10,3,28,15,36,4,27,2,0,10,11,28,16,7,17,18,19,4,13,3,5,25,36,3,27,4,17,18,24,4,13,3,14,15,16,8,2,4,33,18,19,20,4,0
15,10,55,1,2,8,24,14,15,34,3,4,0,5,2,0,5,0,0,1,0,4,1,0,0,2,1,0,3,0,0,6,1,14,25,16,8,1,1,5,25,36,8,9,8,20,12,13,0,10,3,28,15,16,4,27,10,33,18,19,26,41,1,5,25,7,34,24,5,32,26,23,8,9,4,3,12,13,10,8,3,28,15,36,8,2,4,40,18,31,20,12,0
5,1,56,36,46,8,38,28,19,25,3,13,1,0,0,2,0,1,5,0,4,3,0,1,0,2,0,1,0,3,6,0,15,14,25,16,3,4,3,5,25,7,3,39,3,28,6,7,3,13,3,28,15,36,0,2,6,0,10,2,28,16,8,3,4,27,8,10,0,8,1,9,5,25,8,20,12,13,8,10,3,14,15,16,2,8,4,17,18,19,20,12,1
5,1,67,11,7,58,13,66,6,34,8,4,1,0,0,2,0,1,3,0,0,6,0,1,0,2,0,1,0,3,6,0,3,5,25,7,3,4,3,5,25,7,3,27,0,0,10,11,20,27,9,21,26,23,28,15,4,17,18,19,20,12,7,40,18,19,3,4,3,5,6,7,20,27,0,8,10,11,34,19,3,28,15,36,3,4,4,17,18,19,20,12,1
7,12,0,19,34,58,9,14,1,68,8,38,1,0,0,2,0,1,3,0,0,6,0,1,2,0,0,1,0,5,4,3,3,28,6,7,3,4,0,8,1,9,5,25,0,8,29,9,34,31,9,21,26,41,28,15,8,30,12,13,8,29,1,5,6,7,34,17,1,5,25,36,8,9,12,3,12,27,37,42,3,28,15,36,0,10,2,0,1,2,28,16,0
7,12,10,1,47,58,4,45,11,57,8,38,1,0,0,2,0,1,3,0,0,6,0,1,2,0,0,1,0,8,4,3,3,5,25,7,3,4,1,5,25,36,8,9,6,0,10,11,21,23,9,21,26,41,28,15,4,40,34,19,20,12,3,5,25,7,24,18,3,5,25,36,3,43,0,0,10,11,4,27,3,28,15,16,0,10,2,0,1,2,28,16,0
3,4,28,19,2,35,13,10,11,46,8,4,0,1,0,2,6,0,3,0,4,0,0,1,2,0,0,1,0,3,6,0,7,17,18,19,3,4,0,8,1,9,5,25,8,3,12,13,0,10,13,28,25,16,4,39,4,17,18,31,20,4,3,5,25,7,3,4,3,5,6,7,3,27,3,28,6,7,4,13,3,28,15,36,4,27,4,17,18,31,20,12,1
4,3,28,19,25,8,38,56,1,69,3,13,1,0,2,0,0,1,0,5,4,3,0,1,0,2,1,0,3,0,6,0,7,17,34,19,3,4,0,8,1,9,5,25,8,20,12,13,17,18,3,28,15,36,4,27,2,0,1,2,28,16,15,14,25,16,4,13,0,8,29,9,5,25,4,17,35,24,28,6,3,14,15,16,8,2,4,17,18,31,20,4,0
15,11,46,19,57,8,4,28,1,54,3,13,0,1,2,0,1,0,0,1,0,4,0,1,2,0,3,0,0,3,0,4,3,28,6,7,3,4,0,8,1,9,25,5,0,0,10,2,4,27,3,28,15,16,3,4,4,33,18,19,20,12,7,17,18,31,3,4,1,5,25,7,8,9,6,8,29,2,21,23,3,28,15,36,8,2,4,17,18,31,20,12,0
11,15,45,36,63,58,9,21,11,25,35,31,0,1,2,0,1,0,0,5,0,6,0,1,2,0,1,0,0,3,0,6,3,28,6,7,3,4,0,8,1,9,25,5,0,0,10,2,4,27,3,28,15,16,3,4,4,33,18,19,20,12,7,17,18,31,3,4,1,5,25,7,8,9,6,8,29,2,21,23,3,28,15,36,8,2,4,17,18,31,20,12,0
6,13,14,19,25,35,31,10,11,7,8,4,1,0,0,2,1,0,0,3,4,0,1,0,2,0,5,0,5,0,0,6,3,5,25,7,18,24,0,8,29,9,5,25,8,20,12,13,18,17,13,28,25,16,3,39,4,17,18,31,20,12,3,5,6,7,3,4,3,5,6,7,3,27,0,0,10,2,27,3,3,28,15,16,0,2,4,33,18,31,20,12,1
13,6,14,19,44,58,24,28,11,25,35,13,1,0,2,0,1,0,3,0,0,4,1,0,0,2,1,0,0,3,6,0,3,5,6,7,17,35,15,5,25,36,8,9,2,0,10,2,12,27,9,21,44,23,28,15,10,33,18,24,26,38,7,17,18,19,4,39,3,5,6,36,32,38,0,20,12,13,8,10,13,28,25,36,3,39,4,17,18,31,12,27,0
16,12,18,11,7,16,17,0,61,29,3,38,1,0,2,0,1,0,3,0,0,1,0,1,2,0,0,1,0,5,4,3,6,0,10,11,4,13,3,5,6,36,3,27,0,0,10,11,4,27,12,3,4,39,28,25,4,17,34,19,28,6,3,28,15,36,4,13,3,5,6,36,9,8,5,32,26,23,13,12,3,14,15,16,8,2,2,0,1,2,28,16,1
12,16,70,1,57,58,4,14,15,34,3,31,0,1,2,0,0,1,0,5,4,0,1,0,2,0,1,0,3,0,0,6,6,20,12,27,21,23,1,5,6,36,9,8,0,3,12,27,28,6,9,21,22,23,28,15,4,17,18,31,20,12,1,5,6,7,34,19,3,28,6,36,23,26,5,3,12,13,8,10,3,14,15,16,8,2,4,17,18,31,20,12,1
16,12,28,11,47,3,13,56,36,7,58,4,1,0,2,0,1,0,3,0,0,4,0,1,2,0,0,1,0,3,6,0,6,3,4,27,35,19,3,5,6,36,3,27,13,28,25,36,0,10,3,14,15,16,8,2,4,17,18,31,20,12,15,14,25,16,4,13,3,5,25,36,3,39,0,0,10,11,4,27,9,21,22,23,28,15,4,17,18,31,20,12,0
11,9,28,19,57,21,9,66,11,34,8,4,0,1,2,0,5,0,0,3,0,6,0,1,2,0,0,1,3,0,0,4,7,17,34,31,3,4,0,8,10,9,5,25,0,0,10,2,3,4,9,21,26,23,25,16,0,8,29,9,30,43,3,5,25,7,34,24,3,5,25,36,3,27,8,20,12,13,8,10,3,28,15,16,4,27,4,17,18,31,20,12,1
9,11,66,6,34,8,37,45,11,33,3,31,0,1,2,0,0,1,3,0,0,4,0,1,2,0,1,0,0,3,0,6,3,5,25,7,34,24,3,5,6,36,26,23,0,20,12,27,8,10,3,28,15,36,4,27,10,33,18,19,20,12,3,5,6,7,21,23,3,5,6,7,3,27,15,28,6,36,21,41,3,14,15,16,8,2,4,17,34,31,20,12,0
8,1,14,19,34,16,37,66,1,2,21,40,0,1,2,0,1,0,0,3,0,4,0,1,0,2,0,1,0,5,3,0,3,5,6,7,34,17,0,8,1,9,25,5,8,20,12,27,8,10,12,3,4,39,28,16,10,33,18,31,12,39,7,40,34,31,28,6,0,8,10,9,5,25,8,3,12,13,8,10,9,21,22,23,16,25,4,17,18,24,28,6,0
1,8,45,6,2,21,13,14,66,12,3,31,0,1,0,2,0,5,0,5,4,0,0,1,2,0,1,0,0,3,0,6,3,5,6,7,34,31,3,5,6,7,26,38,2,8,10,11,12,13,9,21,22,23,16,25,4,17,18,19,20,12,3,5,6,7,17,18,3,5,6,7,26,41,5,21,22,23,0,10,3,14,15,36,8,2,4,17,18,31,20,12,0
8,1,56,15,9,35,31,28,19,2,8,4,0,1,2,0,3,0,0,3,0,6,0,1,0,2,0,1,0,5,6,0,15,14,25,36,3,4,5,32,26,23,3,27,0,8,29,9,34,31,13,28,25,16,3,39,4,17,18,31,20,12,7,17,34,31,3,4,0,8,1,9,5,25,5,20,12,13,8,10,3,28,15,16,4,27,4,17,18,19,20,12,1
14,13,66,15,71,8,31,9,19,44,21,4,1,0,0,2,0,6,3,0,0,6,1,0,2,0,1,0,5,0,0,6,7,40,18,19,3,4,5,32,26,23,8,9,5,32,26,23,12,13,3,28,15,16,4,27,4,17,18,19,20,12,3,5,15,7,35,31,0,8,1,9,5,25,2,0,10,2,12,27,9,21,44,41,28,25,4,33,18,31,20,12,1
14,13,45,41,46,21,40,39,19,47,35,13,1,0,0,2,0,1,5,0,0,3,1,0,2,6,1,0,3,0,0,6,3,5,25,7,34,31,3,5,15,36,8,9,3,28,6,7,4,13,9,21,26,41,20,4,10,17,18,24,28,6,7,17,34,19,4,13,0,8,1,9,5,25,6,0,10,11,21,23,13,28,25,16,4,39,4,17,18,31,12,27,0
13,14,66,9,2,21,42,10,11,50,3,24,1,0,2,0,6,0,3,0,0,6,1,0,0,2,0,5,3,0,0,4,3,5,6,7,18,24,0,8,29,9,30,27,5,21,44,23,4,13,9,21,44,41,28,25,10,17,18,31,30,12,3,5,6,7,3,4,3,5,6,7,3,27,15,28,15,16,3,4,3,14,15,16,8,2,10,17,18,19,26,38,0
16,2,28,11,12,8,4,45,61,47,3,13,1,0,2,0,1,0,3,0,0,4,0,1,0,2,0,1,0,3,6,0,7,17,35,19,3,4,3,5,6,36,3,27,5,21,44,23,0,10,3,28,15,16,4,27,4,17,18,31,20,12,3,5,25,7,34,24,3,5,25,36,8,1,5,21,44,23,4,13,3,14,15,16,8,2,4,33,18,31,20,4,0
2,16,66,61,53,3,13,28,11,47,8,4,0,1,0,2,0,1,0,3,6,0,1,0,2,0,1,0,3,0,0,4,1,5,25,7,4,3,3,5,25,36,8,1,2,0,10,11,12,13,3,14,15,16,8,2,4,33,18,31,20,4,7,17,35,19,3,4,3,5,6,36,3,27,6,0,10,11,37,23,3,28,15,16,4,27,4,17,18,31,20,12,1
3,11,14,15,69,35,31,10,19,44,8,26,0,1,0,2,1,0,3,0,4,0,0,1,2,0,1,0,0,5,0,4,3,5,25,7,17,18,5,32,26,23,20,27,4,17,35,24,28,6,13,28,25,16,4,39,4,17,18,31,20,4,3,5,6,7,34,31,0,8,10,9,5,6,8,3,12,27,28,6,3,28,15,16,27,4,10,33,18,31,20,12,1
11,3,46,1,57,35,13,28,19,2,8,31,0,1,2,0,5,0,0,5,0,4,0,1,0,2,6,0,5,0,4,0,3,28,6,7,3,4,1,5,6,36,8,9,0,0,10,2,3,4,13,28,25,16,39,4,4,17,18,31,20,12,7,17,34,19,3,4,0,8,1,9,5,25,8,20,12,13,8,10,3,28,15,16,4,27,4,17,34,31,20,12,1
3,11,10,1,7,8,24,66,19,54,35,4,0,1,0,2,1,0,5,0,4,0,0,1,2,0,3,0,0,3,0,6,3,5,15,7,3,4,0,8,29,9,5,25,0,0,10,2,4,27,3,28,15,16,4,27,10,17,18,31,26,38,1,5,6,7,18,24,0,8,10,9,5,25,6,8,29,9,21,23,13,28,25,16,39,4,4,17,18,31,20,12,0
7,1,28,1,2,21,4,66,19,57,3,31,1,0,0,2,0,3,5,0,0,6,0,1,0,2,0,5,0,3,6,0,7,17,34,19,4,27,1,5,6,36,8,9,5,21,44,23,13,12,9,21,26,23,25,16,4,40,18,31,20,12,7,40,34,31,21,23,0,8,1,9,5,25,0,0,10,11,21,23,3,14,15,16,2,8,4,33,18,31,20,4,1
1,7,14,72,7,3,13,66,1,2,8,31,0,1,0,2,0,5,0,5,6,0,1,0,0,2,0,5,1,0,0,4,3,5,6,7,34,31,14,32,26,42,20,27,0,0,10,11,4,27,3,14,15,16,8,1,4,33,18,31,20,4,1,5,6,7,18,40,1,5,6,36,8,9,5,21,44,23,13,12,3,28,15,16,4,27,4,17,18,31,20,12,0
6,4,28,19,54,8,44,14,15,7,16,30,1,0,0,2,3,0,0,5,4,0,0,1,2,0,0,1,0,3,6,0,7,17,18,19,3,4,0,8,29,9,5,25,6,8,29,9,21,23,3,28,15,36,4,27,6,0,10,11,4,27,3,5,25,7,17,34,5,32,26,23,3,27,0,0,10,2,27,4,12,3,4,39,28,25,1,28,6,36,32,26,0
4,6,45,6,25,35,13,14,1,44,3,4,0,1,2,0,0,1,0,3,6,0,1,0,0,2,1,0,0,5,4,0,3,5,6,7,18,19,3,5,25,36,26,38,6,20,12,13,10,8,13,28,25,36,4,39,4,17,18,31,20,12,3,5,6,7,18,31,1,5,6,36,8,9,0,3,12,13,0,10,3,14,15,16,8,2,4,40,18,31,20,12,0
6,4,28,19,7,8,72,14,15,47,16,9,1,0,0,2,1,0,0,5,4,0,0,1,2,0,0,1,0,3,6,0,7,17,18,19,3,4,0,8,29,9,5,25,0,0,10,11,4,13,3,28,15,36,4,27,4,33,18,31,12,27,3,5,6,7,17,18,5,32,26,23,3,27,6,0,10,2,28,25,12,3,4,39,28,25,4,17,18,19,6,36,1
15,2,66,36,34,58,13,10,11,47,35,26,0,1,2,0,1,0,0,5,4,0,0,1,0,2,0,1,0,5,0,3,7,40,18,19,3,4,3,5,25,7,8,9,8,3,12,27,8,29,9,21,26,23,28,15,4,17,18,31,20,4,3,5,25,7,4,27,3,5,25,36,21,23,13,28,6,36,0,10,13,14,25,16,4,39,10,33,18,31,20,12,0
2,15,66,61,50,23,13,73,11,47,3,4,0,1,0,2,0,1,0,3,0,6,0,1,2,0,1,0,0,3,4,0,1,5,6,7,34,24,3,5,25,36,8,1,15,14,15,36,3,4,1,14,15,36,8,1,4,33,18,31,20,12,15,14,25,16,21,23,3,5,25,36,3,27,6,0,10,11,21,23,3,14,15,16,8,2,4,33,18,31,20,12,0
15,2,73,61,47,58,4,66,11,20,35,26,0,1,2,0,1,0,0,5,0,4,0,1,0,2,0,3,0,3,0,4,15,14,6,16,31,18,3,5,25,36,8,9,6,0,10,11,21,23,9,21,22,23,28,15,10,33,18,19,20,12,1,5,6,7,34,24,3,5,25,36,21,23,3,28,6,7,4,13,13,14,25,16,4,39,10,33,18,31,20,12,1
10,0,39,66,34,8,38,14,11,7,3,4,1,0,0,2,1,0,5,0,4,3,0,1,0,2,0,1,3,0,6,0,7,17,18,19,4,13,1,5,6,7,8,9,8,3,12,13,8,10,3,28,15,36,4,27,2,0,10,11,28,16,3,5,6,36,34,24,3,5,6,7,31,40,0,0,10,11,4,13,3,14,15,16,8,2,4,17,18,31,20,12,0
0,10,0,1,47,8,31,66,11,57,3,4,0,1,0,2,0,1,3,0,6,0,1,0,0,2,1,0,5,0,0,6,0,0,1,2,3,4,0,8,10,9,25,5,13,5,25,16,0,10,3,28,15,16,4,27,4,17,18,31,20,12,1,5,25,7,40,18,3,5,6,7,3,27,0,3,4,27,10,0,3,28,15,36,8,2,4,40,18,31,20,12,1
13,5,66,15,7,35,31,14,11,54,3,4,1,0,2,0,1,0,3,0,0,6,1,0,0,2,0,3,5,0,0,4,7,40,18,19,3,4,5,32,26,23,3,27,0,0,10,2,3,27,13,28,25,16,8,2,4,17,18,31,20,12,3,5,6,7,17,18,3,5,25,7,3,27,6,8,10,9,21,41,3,14,15,36,8,2,4,17,18,19,20,12,0
5,13,66,6,12,21,30,10,1,2,35,37,1,0,0,2,0,6,3,0,0,6,1,0,2,0,3,0,3,0,0,4,7,40,18,19,3,4,3,5,25,36,26,38,5,21,44,23,0,10,9,21,22,23,25,36,1,5,6,36,26,38,3,5,25,7,3,4,1,5,25,36,8,9,2,8,10,11,13,12,13,28,25,16,8,2,10,33,18,31,3,12,0
5,13,67,19,7,3,4,5,1,12,35,24,1,0,0,2,0,1,5,0,0,6,1,0,2,0,6,0,3,0,0,4,3,14,25,7,3,4,0,8,1,9,5,25,0,0,10,2,4,27,3,14,15,36,8,2,4,33,18,19,20,12,3,5,25,7,34,24,0,8,29,9,26,38,5,21,26,23,13,4,13,28,25,16,8,2,10,33,18,24,26,38,1
14,6,45,59,47,23,4,14,36,34,35,9,1,0,0,2,0,1,5,0,0,6,1,0,0,2,1,0,0,3,6,0,8,45,45,45,45,45,8,45,45,45,45,45,8,45,45,45,45,45,8,45,45,45,45,45,8,45,45,45,45,45,8,45,45,45,45,45,8,45,45,45,45,45,8,45,45,45,45,45,8,45,45,45,45,45,8,45,45,45,45,45,0
6,14,14,19,32,35,13,66,11,7,3,31,1,0,0,2,3,0,0,5,4,0,1,0,0,2,0,1,5,0,0,6,8,45,45,45,45,45,8,45,45,45,45,45,8,45,45,45,45,45,8,45,45,45,45,45,8,45,45,45,45,45,3,5,6,7,34,31,8,45,45,45,45,45,8,45,45,45,45,45,13,28,25,16,8,2,8,45,45,45,45,45,0
14,6,28,11,2,8,24,9,1,34,58,4,1,0,0,2,0,5,3,0,0,4,1,0,0,2,1,0,0,3,6,0,7,17,18,19,3,4,3,5,6,7,3,27,8,3,12,13,8,10,3,28,15,16,4,27,10,17,18,24,26,38,3,5,6,7,34,31,1,5,6,36,8,9,8,3,12,13,8,10,9,21,22,23,28,15,4,40,18,31,20,12,1
9,8,28,29,9,35,64,56,66,12,3,31,0,1,2,0,0,1,5,0,0,6,0,1,2,0,1,0,0,5,0,6,8,45,45,45,45,45,8,45,45,45,45,45,8,45,45,45,45,45,8,45,45,45,45,45,8,45,45,45,45,45,8,45,45,45,45,45,8,45,45,45,45,45,8,45,45,45,45,45,8,45,45,45,45,45,8,45,45,45,45,45,1
8,9,10,66,47,21,40,45,6,2,74,13,0,1,2,0,5,0,0,5,0,3,0,1,2,0,0,1,3,0,0,4,8,45,45,45,45,45,8,45,45,45,45,45,8,45,45,45,45,45,8,45,45,45,45,45,8,45,45,45,45,45,8,45,45,45,45,45,3,5,6,7,8,9,8,45,45,45,45,45,8,45,45,45,45,45,8,45,45,45,45,45,1
9,8,66,1,2,35,37,73,61,49,21,40,0,1,2,0,0,6,3,0,0,4,0,1,2,0,1,0,0,5,0,3,1,5,25,7,31,34,1,5,6,36,8,9,5,21,44,23,0,10,13,28,25,36,3,4,10,17,18,31,20,4,15,5,6,36,34,19,3,5,25,7,8,9,15,28,6,7,34,24,13,14,25,16,8,2,10,33,18,24,28,6,0
16,13,28,66,7,3,4,10,11,2,48,13,1,0,2,0,5,0,0,3,0,4,1,0,2,0,3,0,3,0,0,6,7,17,18,19,3,4,1,5,6,7,41,26,0,0,1,11,4,13,3,14,15,7,8,2,4,17,18,31,20,12,3,5,6,7,3,4,3,5,6,36,3,27,2,8,10,11,4,13,1,28,25,16,8,2,4,17,18,31,20,12,1
16,13,10,1,29,35,4,75,11,47,48,13,1,0,2,0,1,0,0,3,0,4,1,0,2,0,1,0,3,0,0,6,3,5,6,7,3,4,1,5,6,7,29,8,5,32,44,23,12,13,13,28,25,16,3,4,4,17,18,31,20,12,6,0,10,11,4,13,3,5,6,36,3,27,6,0,10,11,21,23,1,28,25,16,8,2,4,17,18,31,20,12,1
3,9,28,19,2,35,31,45,11,34,3,4,0,1,0,2,6,0,3,0,6,0,0,1,2,0,0,1,5,0,0,6,7,17,34,19,3,4,0,8,1,9,5,25,8,20,12,13,0,10,13,28,25,16,2,8,4,17,18,31,20,12,3,5,6,7,34,31,3,5,6,36,3,27,8,20,12,13,8,10,13,28,15,16,8,2,4,17,18,31,12,20,1
9,3,66,19,25,8,31,45,11,2,35,4,0,1,2,0,0,1,3,0,0,6,0,1,0,2,5,0,5,0,4,0,1,5,6,7,34,31,15,5,25,7,8,9,8,20,12,13,0,10,3,28,15,36,4,27,4,17,18,31,12,20,3,5,6,7,34,31,3,5,6,7,3,27,8,20,12,27,8,10,13,28,25,16,2,8,4,17,18,31,20,12,0
11,4,28,19,46,35,4,66,76,25,3,31,0,1,2,0,1,0,0,5,0,4,0,1,2,0,0,6,0,3,6,0,7,17,34,31,6,28,0,8,10,9,5,6,6,0,10,2,28,6,13,28,25,16,8,2,4,17,18,31,20,12,1,5,25,7,3,4,13,5,25,36,26,41,8,20,12,13,8,10,3,14,15,16,8,2,4,17,18,31,20,12,0
4,11,66,11,50,58,44,67,19,54,35,37,0,1,2,0,0,1,0,3,4,0,0,1,2,0,4,0,0,3,0,4,7,17,18,31,3,4,3,5,25,7,3,27,15,28,15,36,13,3,9,21,22,23,28,15,6,8,1,11,4,27,7,17,34,31,3,4,0,8,10,9,5,25,6,8,29,2,21,23,13,28,25,36,4,3,10,33,34,31,20,12,0
11,4,56,19,44,35,4,28,11,7,3,9,0,1,2,0,1,0,0,3,0,4,0,1,2,0,0,1,0,3,6,0,15,14,25,16,3,4,0,8,10,9,5,25,15,3,12,13,8,10,13,28,25,16,4,3,4,17,18,31,20,12,7,17,35,31,3,4,3,5,25,7,3,27,0,0,10,2,12,27,3,28,15,36,8,2,0,8,29,9,30,43,1
2,6,66,1,57,35,13,28,19,44,3,31,0,1,0,2,0,1,0,5,0,4,1,0,0,2,1,0,0,5,6,0,1,5,6,7,34,31,1,5,25,36,26,38,8,3,12,13,0,10,13,14,25,16,8,1,4,33,18,31,20,12,7,17,34,19,3,4,0,8,29,9,5,25,8,3,12,13,8,10,3,14,15,16,8,2,4,17,18,31,20,12,0
6,2,18,66,25,58,13,10,11,20,35,26,1,0,0,2,1,0,0,5,4,0,0,1,0,2,0,5,0,3,0,4,7,40,18,19,3,4,1,5,6,7,26,41,8,20,12,13,17,18,9,21,22,23,28,15,4,17,18,31,20,12,3,5,6,7,18,31,3,5,25,36,3,27,3,28,6,36,4,13,13,14,25,16,20,4,10,33,18,31,20,12,0
2,6,28,1,2,62,9,45,19,44,35,31,0,1,0,2,0,1,0,5,0,6,1,0,0,2,1,0,0,5,6,0,7,17,34,31,4,27,1,5,6,36,18,31,8,3,12,13,8,29,15,14,15,36,8,1,0,8,29,9,30,12,3,5,25,7,34,24,0,8,29,9,5,25,3,3,12,13,8,10,13,28,25,16,8,2,4,17,34,31,20,12,0
16,14,28,11,34,3,31,66,61,12,35,26,1,0,2,0,1,0,0,5,0,6,1,0,0,2,0,1,5,0,0,3,7,17,35,19,3,4,3,5,6,7,18,31,8,20,12,13,8,10,3,14,15,7,8,2,4,17,18,31,20,12,1,5,6,7,3,4,3,5,6,7,8,9,5,21,44,23,0,10,13,14,25,16,8,2,10,33,18,19,20,12,0
16,14,28,1,34,3,31,66,41,12,35,24,1,0,2,0,1,0,0,3,0,6,1,0,0,2,0,1,5,0,0,4,7,3,4,27,35,19,1,5,6,7,8,29,8,20,12,13,8,10,3,14,15,7,8,2,4,17,18,31,20,12,7,17,35,19,3,4,3,5,15,36,8,9,5,21,22,23,0,10,13,14,25,16,8,2,10,33,18,19,26,38,0
13,8,14,36,12,21,13,0,66,34,35,4,1,0,2,0,1,0,3,0,0,6,0,1,2,0,1,0,0,3,0,6,1,5,6,7,17,34,3,5,25,7,3,4,5,21,22,23,4,13,13,28,25,16,8,2,4,17,18,31,20,12,0,0,10,11,3,4,3,5,6,7,8,9,8,20,12,13,8,10,13,14,25,36,8,2,4,40,18,31,20,12,1
8,13,70,1,2,3,31,9,41,47,35,13,0,1,2,0,1,0,0,5,0,6,1,0,2,0,1,0,5,0,0,4,3,14,25,36,21,41,1,5,6,36,8,9,5,20,12,13,8,10,3,14,15,36,8,2,4,17,18,31,20,12,15,5,6,7,35,31,3,5,25,36,8,9,6,0,10,11,6,5,13,28,25,16,8,2,4,17,18,31,12,27,1
13,8,45,19,44,35,26,14,66,12,21,24,1,0,2,0,1,0,3,0,0,4,0,1,2,0,1,0,0,3,0,4,3,5,6,7,18,31,0,8,10,9,5,25,2,0,10,11,27,12,13,28,25,16,8,2,4,3,12,27,33,34,3,5,6,7,17,18,1,5,6,36,8,9,5,21,22,23,0,10,9,21,26,23,14,25,10,33,18,24,26,38,0
9,0,66,11,44,35,77,52,19,57,8,31,0,1,2,0,0,1,3,0,0,6,0,1,0,2,0,1,5,0,6,0,7,40,18,24,5,6,5,32,26,23,5,6,8,3,12,27,0,10,13,28,25,36,8,1,6,0,1,11,20,4,3,5,6,36,4,13,0,8,1,9,26,38,8,3,4,13,0,10,3,28,15,16,4,27,4,17,18,31,20,12,0
0,9,56,66,12,8,4,28,19,33,35,40,0,1,0,2,0,1,1,0,4,0,0,1,2,0,0,1,3,0,0,4,15,14,25,16,20,4,1,5,6,7,26,23,9,21,22,23,28,25,3,28,15,16,4,27,4,17,18,31,20,12,7,17,35,19,3,4,15,5,25,36,26,38,15,28,6,36,18,31,13,28,25,16,8,1,4,17,18,24,28,6,0
9,0,10,11,12,3,13,14,19,57,8,31,0,1,2,0,0,1,5,0,0,6,0,1,0,2,0,1,3,0,4,0,3,5,6,7,31,18,3,5,6,7,3,27,5,21,44,23,0,10,13,28,15,16,2,8,4,17,18,31,20,4,3,5,25,7,18,24,0,8,1,9,25,5,15,20,4,13,0,10,3,28,15,16,4,27,4,17,18,31,20,12,0
3,1,14,66,12,62,44,0,1,7,35,31,0,1,0,2,1,0,5,0,3,0,0,1,0,2,0,5,0,3,6,0,1,5,6,7,34,31,1,5,25,36,8,29,5,21,44,23,12,13,15,28,15,36,2,8,2,8,10,11,4,27,0,0,1,2,3,4,1,5,6,7,8,9,0,0,10,11,4,27,13,14,25,7,8,1,4,33,18,31,20,12,1
